Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Interacts with	DOI ID	Virus hosts	Annotation	Keywords	Keyword ID
P94537	reviewed	SSPI_BACSU	Small, acid-soluble spore protein I (SASP I)	sspI ysfA BSU28660	Bacillus subtilis (strain 168)	71		10.1099/13500872-142-11-3067; 10.1038/36786; 10.1128/jb.180.24.6704-6712.1998; 10.1016/s0378-1119(00)00125-6		2.0	Direct protein sequencing;Reference proteome;Sporulation	KW-0903; KW-1185; KW-0749
A7GTL2	reviewed	SSPI_BACCN	Small, acid-soluble spore protein I (SASP I)	sspI Bcer98_3251	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	70		10.1016/j.cbi.2007.03.003		1.0	Sporulation	KW-0749
O07520	reviewed	YHAL_BACSU	Sporulation protein YhaL	yhaL BSU09940	Bacillus subtilis (strain 168)	70		10.1038/36786; 10.1099/mic.0.26413-0		2.0	Cell membrane;Membrane;Reference proteome;Sporulation;Transmembrane;Transmembrane helix	KW-1003; KW-0472; KW-1185; KW-0749; KW-0812; KW-1133
P06552	reviewed	SAS1_GEOSE	Small, acid-soluble spore protein 1 (SASP)	sasP-1	Geobacillus stearothermophilus (Bacillus stearothermophilus)	70		10.1128/jb.167.1.168-173.1986		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
P0A4F2	reviewed	SAS1_BACCR	Small, acid-soluble spore protein 1 (SASP)	sasP-1 BC_3091	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	70		10.1038/nature01582		2.0	DNA-binding;Reference proteome;Sporulation	KW-0238; KW-1185; KW-0749
P0A4F3	reviewed	SAS1_BACCE	Small, acid-soluble spore protein 1 (SASP)	sasP-1	Bacillus cereus	70		10.1128/jb.167.1.168-173.1986		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
P22065	reviewed	SAS1_PARBF	Small, acid-soluble spore protein alpha (ASSP) (SASP)		Paraclostridium bifermentans (Clostridium bifermentans)	70		10.1016/0378-1097(89)90185-7		2.0	Direct protein sequencing;DNA-binding;Sporulation	KW-0903; KW-0238; KW-0749
P84583	reviewed	SAS1_BACIU	Small, acid-soluble spore protein 1 (SASP-1)		Bacillus subtilis	70		10.1002/jms.668		3.0	Direct protein sequencing;DNA-binding;Sporulation	KW-0903; KW-0238; KW-0749
Q65GD0	reviewed	SSPI_BACLD	Small, acid-soluble spore protein I (SASP I)	sspI BLi03018 BL00309	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	70		10.1159/000079829; 10.1186/gb-2004-5-10-r77		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q8EPH2	reviewed	SSPI_OCEIH	Small, acid-soluble spore protein I (SASP I)	sspI OB2133	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	70		10.1093/nar/gkf526		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
A9VJM6	reviewed	SSPI_BACMK	Small, acid-soluble spore protein I (SASP I)	sspI BcerKBAB4_4394	Bacillus mycoides (strain KBAB4) (Bacillus weihenstephanensis)	69		10.1016/j.cbi.2007.03.003		1.0	Sporulation	KW-0749
B7HRK4	reviewed	SSPI_BACC7	Small, acid-soluble spore protein I (SASP I)	sspI BCAH187_A4689	Bacillus cereus (strain AH187)	69				1.0	Sporulation	KW-0749
B7IJW2	reviewed	SSPI_BACC2	Small, acid-soluble spore protein I (SASP I)	sspI BCG9842_B0565	Bacillus cereus (strain G9842)	69				1.0	Sporulation	KW-0749
B7JR69	reviewed	SSPI_BACC0	Small, acid-soluble spore protein I (SASP I)	sspI BCAH820_4677	Bacillus cereus (strain AH820)	69				1.0	Sporulation	KW-0749
B9J065	reviewed	SSPI_BACCQ	Small, acid-soluble spore protein I (SASP I)	sspI BCQ_4369	Bacillus cereus (strain Q1)	69		10.1128/jb.01629-08		1.0	Sporulation	KW-0749
C1EU02	reviewed	SSPI_BACC3	Small, acid-soluble spore protein I (SASP I)	sspI BCA_4669	Bacillus cereus (strain 03BB102)	69				1.0	Sporulation	KW-0749
C3L8U0	reviewed	SSPI_BACAC	Small, acid-soluble spore protein I (SASP I)	sspI BAMEG_4836	Bacillus anthracis (strain CDC 684 / NRRL 3495)	69				1.0	Sporulation	KW-0749
C3PAF1	reviewed	SSPI_BACAA	Small, acid-soluble spore protein I (SASP I)	sspI BAA_4816	Bacillus anthracis (strain A0248)	69				1.0	Sporulation	KW-0749
P04831	reviewed	SSPA_BACSU	Small, acid-soluble spore protein A (SASP)	sspA BSU29570	Bacillus subtilis (strain 168)	69		10.1128/jb.166.2.417-425.1986; 10.1099/00221287-143-11-3431; 10.1038/36786		2.0	DNA-binding;Reference proteome;Sporulation	KW-0238; KW-1185; KW-0749
P04834	reviewed	SAS4_PRIMG	Small, acid-soluble spore protein C4 (SASP)	SASP-C4	Priestia megaterium (Bacillus megaterium)	69		10.1128/jb.165.2.467-473.1986		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
P10570	reviewed	SAS1_PRIMG	Small, acid-soluble spore protein C1 (SASP)	SASP-C1	Priestia megaterium (Bacillus megaterium)	69		10.1016/0378-1119(85)90167-2		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
P52968	reviewed	SAS1_SPOUR	Small, acid-soluble spore protein 1 (SASP)	Su-1	Sporosarcina ureae	69		10.1016/0378-1097(90)90320-p		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
Q5KWD9	reviewed	SSPI_GEOKA	Small, acid-soluble spore protein I (SASP I)	sspI GK2712	Geobacillus kaustophilus (strain HTA426)	69		10.1093/nar/gkh970		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q5WEJ3	reviewed	SSPI_SHOC1	Small, acid-soluble spore protein I (SASP I)	sspI ABC2682	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	69				1.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q633N2	reviewed	SSPI_BACCZ	Small, acid-soluble spore protein I (SASP I)	sspI BCE33L4306	Bacillus cereus (strain ZK / E33L)	69		10.1128/jb.188.9.3382-3390.2006		1.0	Sporulation	KW-0749
Q6HCW5	reviewed	SSPI_BACHK	Small, acid-soluble spore protein I (SASP I)	sspI BT9727_4296	Bacillus thuringiensis subsp. konkukian (strain 97-27)	69		10.1128/jb.188.9.3382-3390.2006		1.0	Sporulation	KW-0749
Q72ZH9	reviewed	SSPI_BACC1	Small, acid-soluble spore protein I (SASP I)	sspI BCE_4689	Bacillus cereus (strain ATCC 10987 / NRS 248)	69		10.1093/nar/gkh258		1.0	Sporulation	KW-0749
Q817I4	reviewed	SSPI_BACCR	Small, acid-soluble spore protein I (SASP I)	sspI BC_4563	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	69		10.1038/nature01582		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q81L28	reviewed	SSPI_BACAN	Small, acid-soluble spore protein I (SASP I)	sspI BA_4806 GBAA_4806 BAS4458	Bacillus anthracis	69		10.1038/nature01586; 10.1128/jb.01347-08		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
P0A3T6	reviewed	GERPB_BACCR	Probable spore germination protein GerPB	gerPB BC_1144	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	68		10.1038/nature01582		1.0	Germination;Reference proteome;Sporulation	KW-0309; KW-1185; KW-0749
P0A3T7	reviewed	GERPB_BACCE	Probable spore germination protein GerPB	gerPB	Bacillus cereus	68		10.1128/jb.182.7.1987-1994.2000		2.0	Germination;Sporulation	KW-0309; KW-0749
P49780	reviewed	SP3AC_BACSU	Stage III sporulation protein AC	spoIIIAC BSU24410	Bacillus subtilis (strain 168)	68		10.1099/13500872-142-11-3103; 10.1038/36786		1.0	Cell membrane;Membrane;Reference proteome;Sporulation;Transmembrane;Transmembrane helix	KW-1003; KW-0472; KW-1185; KW-0749; KW-0812; KW-1133
Q9K893	reviewed	SSPI_HALH5	Small, acid-soluble spore protein I (SASP I)	sspI BH3113	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	68		10.1093/nar/28.21.4317		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
P04832	reviewed	SSPB_BACSU	Small, acid-soluble spore protein B (SASP)	sspB BSU09750	Bacillus subtilis (strain 168)	67		10.1128/jb.166.2.417-425.1986; 10.1099/00221287-144-4-859; 10.1038/36786		2.0	DNA-binding;Reference proteome;Sporulation	KW-0238; KW-1185; KW-0749
P52969	reviewed	SAS2_SPOUR	Small, acid-soluble spore protein 2 (SASP)	Su-2	Sporosarcina ureae	67		10.1016/0378-1097(90)90320-p		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
P07790	reviewed	COTC_BACSU	Spore coat protein C	cotC BSU17700	Bacillus subtilis (strain 168)	66	O31802	10.1016/0022-2836(87)90506-7; 10.1038/36786; 10.1016/0022-2836(90)90227-d		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q8RB27	reviewed	SSPI_CALS4	Small, acid-soluble spore protein I (SASP I)	sspI TTE0998	Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) (Thermoanaerobacter tengcongensis)	66		10.1101/gr.219302		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
A0RH02	reviewed	TLP_BACAH	Small, acid-soluble spore protein Tlp	tlp BALH_3249	Bacillus thuringiensis (strain Al Hakam)	65		10.1128/jb.00241-07		1.0	Sporulation	KW-0749
A4ISB5	reviewed	SSPH3_GEOTN	Small, acid-soluble spore protein H 3 (SASP H 3)	sspH3 GTNG_2874	Geobacillus thermodenitrificans (strain NG80-2)	65		10.1073/pnas.0609650104		2.0	Sporulation	KW-0749
A7GBI7	reviewed	SSPH1_CLOBL	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 CLI_0875	Clostridium botulinum (strain Langeland / NCTC 10281 / Type F)	65				1.0	Sporulation	KW-0749
B7HAY0	reviewed	TLP_BACC4	Small, acid-soluble spore protein Tlp	tlp BCB4264_A3716	Bacillus cereus (strain B4264)	65				1.0	Sporulation	KW-0749
B7I056	reviewed	TLP_BACC7	Small, acid-soluble spore protein Tlp	tlp BCAH187_A3634	Bacillus cereus (strain AH187)	65				1.0	Sporulation	KW-0749
B7JI37	reviewed	TLP_BACC0	Small, acid-soluble spore protein Tlp	tlp BCAH820_3619	Bacillus cereus (strain AH820)	65				1.0	Sporulation	KW-0749
B9IUC0	reviewed	TLP_BACCQ	Small, acid-soluble spore protein Tlp	tlp BCQ_3402	Bacillus cereus (strain Q1)	65		10.1128/jb.01629-08		1.0	Sporulation	KW-0749
C1EN48	reviewed	TLP_BACC3	Small, acid-soluble spore protein Tlp	tlp BCA_3701	Bacillus cereus (strain 03BB102)	65				1.0	Sporulation	KW-0749
C3L9C5	reviewed	TLP_BACAC	Small, acid-soluble spore protein Tlp	tlp BAMEG_0965	Bacillus anthracis (strain CDC 684 / NRRL 3495)	65				1.0	Sporulation	KW-0749
C3P449	reviewed	TLP_BACAA	Small, acid-soluble spore protein Tlp	tlp BAA_3697	Bacillus anthracis (strain A0248)	65				1.0	Sporulation	KW-0749
P0A4F4	reviewed	SAS2_BACCR	Small, acid-soluble spore protein 2 (SASP)	sasP-2 BC_4646	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	65		10.1038/nature01582		2.0	DNA-binding;Reference proteome;Sporulation	KW-0238; KW-1185; KW-0749
P0A4F5	reviewed	SAS2_BACCE	Small, acid-soluble spore protein 2 (SASP)	sasP-2	Bacillus cereus	65		10.1128/jb.167.1.168-173.1986		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
P10572	reviewed	SAS3_PRIMG	Small, acid-soluble spore protein C3 (SASP)	SASP-C3	Priestia megaterium (Bacillus megaterium)	65		10.1016/0378-1119(84)90117-3		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
Q637L7	reviewed	TLP_BACCZ	Small, acid-soluble spore protein Tlp	tlp BCE33L3315	Bacillus cereus (strain ZK / E33L)	65		10.1128/jb.188.9.3382-3390.2006		1.0	Sporulation	KW-0749
Q6HFI9	reviewed	TLP_BACHK	Small, acid-soluble spore protein Tlp	tlp BT9727_3365	Bacillus thuringiensis subsp. konkukian (strain 97-27)	65		10.1128/jb.188.9.3382-3390.2006		1.0	Sporulation	KW-0749
Q733N0	reviewed	TLP_BACC1	Small, acid-soluble spore protein Tlp	tlp BCE_3628	Bacillus cereus (strain ATCC 10987 / NRS 248)	65		10.1093/nar/gkh258		1.0	Sporulation	KW-0749
Q81AG2	reviewed	TLP_BACCR	Small, acid-soluble spore protein Tlp	tlp BC_3608	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	65		10.1038/nature01582		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q81Y88	reviewed	TLP_BACAN	Small, acid-soluble spore protein Tlp	tlp BA_3669 GBAA_3669 BAS3403	Bacillus anthracis	65		10.1038/nature01586; 10.1128/jb.01347-08		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
A3DEN2	reviewed	SSPH_ACET2	Small, acid-soluble spore protein H (SASP H)	sspH Cthe_1179	Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) (Clostridium thermocellum)	64				1.0	Reference proteome;Sporulation	KW-1185; KW-0749
P04833	reviewed	SSPD_BACSU	Small, acid-soluble spore protein D (SASP)	sspD BSU13470	Bacillus subtilis (strain 168)	64		10.1128/jb.166.2.417-425.1986; 10.1038/36786; 10.1128/jb.180.24.6704-6712.1998		3.0	Direct protein sequencing;DNA-binding;Reference proteome;Sporulation	KW-0903; KW-0238; KW-1185; KW-0749
P0A3T8	reviewed	GERPD_BACCR	Probable spore germination protein GerPD	gerPD BC_1142	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	64		10.1038/nature01582		1.0	Germination;Reference proteome;Sporulation	KW-0309; KW-1185; KW-0749
P0A3T9	reviewed	GERPD_BACCE	Probable spore germination protein GerPD	gerPD	Bacillus cereus	64		10.1128/jb.182.7.1987-1994.2000		2.0	Germination;Sporulation	KW-0309; KW-0749
P22066	reviewed	SAS2_PARBF	Small, acid-soluble spore protein beta (ASSP) (SASP)		Paraclostridium bifermentans (Clostridium bifermentans)	64		10.1016/0378-1097(89)90185-7		2.0	Direct protein sequencing;DNA-binding;Sporulation	KW-0903; KW-0238; KW-0749
P37534	reviewed	GIN_BACSU	Anti-sigma-G factor Gin (Protein CsfB)	csfB gin yaaM BSU00240	Bacillus subtilis (strain 168)	64		10.1093/dnares/1.1.1; 10.1038/36786; 10.1128/jb.178.16.5039-5041.1996; 10.1128/jb.01265-07; 10.1111/j.1365-2958.2008.06121.x; 10.1016/j.jmb.2009.05.073		5.0	3D-structure;Metal-binding;Reference proteome;Sporulation;Transcription;Transcription regulation;Zinc	KW-0002; KW-0479; KW-1185; KW-0749; KW-0804; KW-0805; KW-0862
A5I174	reviewed	SSPH2_CLOBH	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 CBO1236 CLC_1277	Clostridium botulinum (strain Hall / ATCC 3502 / NCTC 13319 / Type A)	63		10.1101/gr.6282807; 10.1371/journal.pone.0001271		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
A7FTB7	reviewed	SSPH2_CLOB1	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 CLB_1265	Clostridium botulinum (strain ATCC 19397 / Type A)	63		10.1371/journal.pone.0001271		1.0	Sporulation	KW-0749
A7GCS6	reviewed	SSPH2_CLOBL	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 CLI_1321	Clostridium botulinum (strain Langeland / NCTC 10281 / Type F)	63				1.0	Sporulation	KW-0749
A5HZY2	reviewed	SSPH1_CLOBH	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 CBO0789 CLC_0845	Clostridium botulinum (strain Hall / ATCC 3502 / NCTC 13319 / Type A)	62		10.1101/gr.6282807; 10.1371/journal.pone.0001271		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
A7FS46	reviewed	SSPH1_CLOB1	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 CLB_0831	Clostridium botulinum (strain ATCC 19397 / Type A)	62		10.1371/journal.pone.0001271		1.0	Sporulation	KW-0749
P02959	reviewed	SASA_PRIMG	Small, acid-soluble spore protein A (SASP)	sasP-A	Priestia megaterium (Bacillus megaterium)	62		10.1128/jb.165.2.467-473.1986; 10.1016/s0021-9258(19)86407-4		3.0	Direct protein sequencing;DNA-binding;Sporulation	KW-0903; KW-0238; KW-0749
P37549	reviewed	SSPF_BACSU	Protein SspF	sspF BSU00450	Bacillus subtilis (strain 168)	61		10.1016/0022-2836(84)90493-5; 10.1093/dnares/1.1.1; 10.1038/36786		2.0	DNA-binding;Reference proteome;Sporulation	KW-0238; KW-1185; KW-0749
A4IPX4	reviewed	SSPH2_GEOTN	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 GTNG_2026	Geobacillus thermodenitrificans (strain NG80-2)	60		10.1073/pnas.0609650104		2.0	Sporulation	KW-0749
A7Z2J3	reviewed	SSPH_BACVZ	Small, acid-soluble spore protein H (SASP H)	sspH RBAM_008350	Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42) (Bacillus amyloliquefaciens subsp. plantarum)	60		10.1038/nbt1325		2.0	Sporulation	KW-0749
P21887	reviewed	SAS2_CLOPE	Small, acid-soluble spore protein C2 (ASSP) (SASP) (SSP-3)	sspC2 ssp3 CPE1423	Clostridium perfringens (strain 13 / Type A)	60		10.1016/0378-1119(90)90169-r; 10.1016/0378-1097(91)90539-m; 10.1073/pnas.022493799		3.0	Direct protein sequencing;DNA-binding;Reference proteome;Sporulation	KW-0903; KW-0238; KW-1185; KW-0749
P41371	reviewed	SAS0_CLOPE	Small, acid-soluble spore protein 1 (SSP-1)	ssp1 CPE2161	Clostridium perfringens (strain 13 / Type A)	60		10.1016/0378-1097(91)90539-m; 10.1073/pnas.022493799		3.0	DNA-binding;Reference proteome;Sporulation	KW-0238; KW-1185; KW-0749
P94496	reviewed	CSE60_BACSU	Sporulation protein cse60	cse60 yteV BSU30080	Bacillus subtilis (strain 168)	60		10.1128/jb.179.2.389-398.1997; 10.1038/36786		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q5KY22	reviewed	SSPH1_GEOKA	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 GK2129	Geobacillus kaustophilus (strain HTA426)	60		10.1093/nar/gkh970		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q9KB75	reviewed	SSPH_HALH5	Small, acid-soluble spore protein H (SASP H)	sspH BH2053	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	60		10.1093/nar/28.21.4317		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
A4IN31	reviewed	SSPH1_GEOTN	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 GTNG_1365	Geobacillus thermodenitrificans (strain NG80-2)	59		10.1073/pnas.0609650104		2.0	Sporulation	KW-0749
A6TQ57	reviewed	SSPH_ALKMQ	Small, acid-soluble spore protein H (SASP H)	sspH Amet_2166	Alkaliphilus metalliredigens (strain QYMF)	59		10.1128/genomea.01226-16		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
A7GL73	reviewed	SSPH1_BACCN	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 Bcer98_0530	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	59		10.1016/j.cbi.2007.03.003		2.0	Sporulation	KW-0749
A7GNL0	reviewed	SSPH2_BACCN	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 Bcer98_1397	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	59		10.1016/j.cbi.2007.03.003		2.0	Sporulation	KW-0749
O31552	reviewed	SSPH_BACSU	Small, acid-soluble spore protein H (SASP H)	sspH yfjU BSU08110	Bacillus subtilis (strain 168)	59		10.1038/36786; 10.1128/jb.180.24.6704-6712.1998; 10.1016/s0378-1119(99)00124-9		2.0	Direct protein sequencing;Reference proteome;Sporulation	KW-0903; KW-1185; KW-0749
P0A4F6	reviewed	SSPF_BACCR	Protein SspF	sspF BC_0049	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	59		10.1038/nature01582		2.0	DNA-binding;Reference proteome;Sporulation	KW-0238; KW-1185; KW-0749
P0A4F7	reviewed	SSPF_BACCE	Protein SspF	sspF	Bacillus cereus	59		10.1016/0378-1119(94)90888-5		2.0	DNA-binding;Sporulation	KW-0238; KW-0749
P21886	reviewed	SAS1_CLOPE	Small, acid-soluble spore protein C1 (ASSP) (SASP) (SSP-2)	sspC1 ssp2 CPE2064	Clostridium perfringens (strain 13 / Type A)	59		10.1016/0378-1119(90)90169-r; 10.1016/0378-1097(91)90539-m; 10.1073/pnas.022493799		3.0	Direct protein sequencing;DNA-binding;Reference proteome;Sporulation	KW-0903; KW-0238; KW-1185; KW-0749
Q5KZT7	reviewed	SSPH2_GEOKA	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 GK1514	Geobacillus kaustophilus (strain HTA426)	59		10.1093/nar/gkh970		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q63G33	reviewed	SSPH_BACCZ	Small, acid-soluble spore protein H (SASP H)	sspH BCE33L0523	Bacillus cereus (strain ZK / E33L)	59		10.1128/jb.188.9.3382-3390.2006		2.0	Sporulation	KW-0749
Q65GP2	reviewed	SSPH_BACLD	Small, acid-soluble spore protein H (SASP H)	sspH BLi02904 BL01146	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	59		10.1159/000079829; 10.1186/gb-2004-5-10-r77		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q6HNK1	reviewed	SSPH_BACHK	Small, acid-soluble spore protein H (SASP H)	sspH BT9727_0523	Bacillus thuringiensis subsp. konkukian (strain 97-27)	59		10.1128/jb.188.9.3382-3390.2006		2.0	Sporulation	KW-0749
Q73AH3	reviewed	SSPH2_BACC1	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 BCE_1806	Bacillus cereus (strain ATCC 10987 / NRS 248)	59		10.1093/nar/gkh258		1.0	Sporulation	KW-0749
Q73DN1	reviewed	SSPH1_BACC1	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 BCE_0681	Bacillus cereus (strain ATCC 10987 / NRS 248)	59		10.1093/nar/gkh258		2.0	Sporulation	KW-0749
Q81FB5	reviewed	SSPH2_BACCR	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 BC_1679	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	59		10.1038/nature01582		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q81I11	reviewed	SSPH1_BACCR	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 BC_0614	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	59		10.1038/nature01582		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q81SD1	reviewed	SSPH2_BACAN	Small, acid-soluble spore protein H 2 (SASP H 2)	sspH2 BA_1729 GBAA_1729 BAS1605.1	Bacillus anthracis	59		10.1038/nature01586; 10.1128/jb.01347-08		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
Q81V87	reviewed	SSPH1_BACAN	Small, acid-soluble spore protein H 1 (SASP H 1)	sspH1 BA_0613 GBAA_0613 BAS0579	Bacillus anthracis	59		10.1038/nature01586; 10.1128/jb.01347-08		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
O06718	reviewed	GERPD_BACSU	Probable spore germination protein GerPD	gerPD yisE BSU10690	Bacillus subtilis (strain 168)	58		10.1099/00221287-143-10-3305; 10.1038/36786; 10.1128/jb.182.7.1987-1994.2000		2.0	Germination;Reference proteome;Sporulation	KW-0309; KW-1185; KW-0749
