	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_293	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	293	245347	245601	1	D										Uracil-DNA glycosylase inhibitor [PF18880.5]					0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_294	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	294	245856	247346	1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_295	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	295	247371	247589	1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_296	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	296	247651	248046	1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_297	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	297	248131	248475	1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_298	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	298	248543	248869	1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_299	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	299	248872	249582	1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_300	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	300	249652	249948	1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_301	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	301	249991	250683	-1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_302	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	302	250750	250947	-1	E															0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_303	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	303	251002	251562	-1	D										Prohead core protein serine protease [PF03420.18]					0
lab_phage_genomes_NC_043027.1_Bacillus_virus_PBS1_complete_genome_304	lab_phage_genomes	NC_043027.1_Bacillus_virus_PBS1_complete_genome	304	251881	252153	-1	D										Prohead core protein serine protease [PF03420.18]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_1	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	1	690	947	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_2	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	2	947	1705	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_3	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	3	1873	2250	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_4	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	4	2506	2706	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_5	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	5	2759	2917	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_6	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	6	3093	3335	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_7	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	7	3620	4000	1	D										Domain of unknown function (DUF7222) [PF23864.1]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_8	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	8	4088	4495	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_9	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	9	4588	4836	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_10	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	10	5147	6127	-1	C	K13275	major intracellular serine protease [EC:3.4.21.-]	MER1281750	S08A	MER1281750 - subfamily S8A non-peptidase homologues (Bacillus megaterium) [S08.UNA]#S08A#{peptidase unit: 21-306}~source APH08582~	False	0.608	285.0	3.1330000000000003e-84	Subtilase family [PF00082.27]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_11	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	11	6225	6641	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_12	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	12	6625	6915	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_13	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	13	6937	7119	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_14	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	14	7194	7487	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_15	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	15	7487	7738	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_16	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	16	7735	7995	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_17	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	17	8149	8673	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_18	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	18	8882	9433	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_19	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	19	9436	9840	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_20	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	20	9885	10358	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_21	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	21	10376	10585	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_22	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	22	10618	10842	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_23	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	23	10858	11256	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_24	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	24	11258	11419	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_25	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	25	11416	11739	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_26	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	26	11999	12619	-1	D			MER0127162	M86	MER0127162 - PghP gamma-polyglutamate hydrolase (bacteriophage) () [M86.001]#M86#{peptidase unit: 2-208}~source BAC65290~	False	0.68	280.0	1.16e-84	Poly-gamma-glutamate hydrolase [PF05908.16]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_27	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	27	12669	14438	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_28	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	28	14498	14665	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_29	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	29	14703	15467	-1	D										Protein of unknown function (DUF3603) [PF12227.13]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_30	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	30	15481	15969	-1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]								Dihydrofolate reductase [PF00186.24]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_31	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	31	16081	16674	-1	D										Deoxynucleotide monophosphate kinase [PF21448.3]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_32	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	32	16671	17606	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]								Thymidylate synthase [PF00303.24]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_33	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	33	17607	18350	-1	C	K07074	uncharacterized protein								RNA repair pathway DNA polymerase beta family [PF10127.15]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_34	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	34	18351	18602	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_35	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	35	18740	19315	-1	D										3'-5' exoribonuclease Rv2179c-like domain [PF16473.11]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_36	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	36	19387	19998	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_37	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	37	20011	20718	-1	D										PhoH-like protein [PF02562.22]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_38	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	38	20779	20979	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_39	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	39	21084	22166	-1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	MER0197158	M15C	MER0197158 - Ply118 L-Ala-D-Glu peptidase (Listeria monocytogenes) [M15.020]#M15C#{peptidase unit: 1-281}~source ADB68120~	False	0.389	69.0	6.702e-11	N-acetylmuramoyl-L-alanine amidase [PF01510.30]; Domain of unknown function (DUF3597) [PF12200.13]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_40	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	40	22227	22544	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_41	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	41	22537	23298	-1	D										Family of unknown function (DUF7198) [PF23828.1]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_42	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	42	23291	24175	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_43	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	43	24269	26062	-1	D										Phage terminase large subunit gpA, ATPase domain [PF05876.18]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_44	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	44	26065	26484	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_45	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	45	26486	26785	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_46	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	46	26754	27272	-1	D										Family of unknown function (DUF7398) [PF24131.1]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_47	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	47	27287	27550	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_48	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	48	27672	27971	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_49	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	49	27952	28311	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_50	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	50	28330	28659	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_51	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	51	28683	28916	1	D										Family of unknown function (DUF7209) [PF23839.1]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_52	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	52	28948	29208	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_53	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	53	29210	29341	-1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_54	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	54	29341	29643	-1	D										Helix-turn-helix domain [PF12844.13]; Helix-turn-helix [PF01381.28]; Helix-turn-helix domain [PF13560.12]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_55	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	55	30758	31111	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_56	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	56	32445	32603	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_57	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	57	33521	33850	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_58	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	58	33869	35518	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_59	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	59	35597	36421	1	C	K27771	Herelleviridae head maturation protease								Caudovirus prohead serine protease [PF04586.22]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_60	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	60	36446	37342	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_61	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	61	37492	38904	1	D										SU10 major capsid protein [PF17236.8]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_62	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	62	39016	39261	1	D										Domain of unknown function (DUF7349) [PF24040.1]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_63	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	63	39282	40160	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_64	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	64	40174	40983	1	E															1
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_65	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	65	40973	41608	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_66	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	66	41626	42471	1	D										Phage termination protein [PF23932.1]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_67	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	67	42477	42731	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_68	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	68	42758	44467	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_69	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	69	44530	44961	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_70	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	70	45104	45694	1	C	K26828	Bacillus phage L-alanyl-D-glutamate peptidase	MER0197158	M15C	MER0197158 - Ply118 L-Ala-D-Glu peptidase (Listeria monocytogenes) [M15.020]#M15C#{peptidase unit: 1-281}~source ADB68120~	False	0.46	60.0	6.269e-09	3D domain [PF06725.17]; Domain of unknown function (DUF3597) [PF12200.13]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_71	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	71	45819	46397	1	D										Repressor Rok winged helix domain [PF23159.1]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_72	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	72	46518	46919	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_73	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	73	46876	47568	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_74	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	74	47630	51454	1	C	K02395	peptidoglycan hydrolase FlgJ								Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.25]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_75	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	75	51686	53698	1	D			MER0720077	C40	MER0720077 - family C40 non-peptidase homologues () [C40.UNW]#C40#{peptidase unit: 567-697}~source R4JF66~	False	0.802	211.0	5.2250000000000006e-55	NlpC/P60 family [PF00877.25]					0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_76	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	76	53718	55787	1	E															0
lab_phage_genomes_NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_77	lab_phage_genomes	NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome	77	55791	59516	1	E															0
